statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.10905754957350172,0.0019234762299190087,0.10579580702337432,0.10852719618921014,0.11201741996233522,16
post_intervention_mean_magnetization,-0.11604034051691081,0.0027989380769642257,-0.12052048981261344,-0.11669606564920623,-0.11146304675716441,16
