source_type,source_name,source_slug,run_name,run_slug,treated_intervention_slug,control_intervention_slug,s,gte,gte_post_s
fit,alternating_rank_8_uv_1_e2_beta_mask_xi_zero,fit_alternating_rank_8_uv_1_e2_beta_mask_xi_zero,default,default,all_intervention_from_s,no_intervention,50,-0.414669224777127,-0.7330534429074576
fit,alternating_rank_8_uv_5_e3_beta_mask,fit_alternating_rank_8_uv_5_e3_beta_mask,default,default,all_intervention_from_s,no_intervention,50,-0.5003664060471424,-0.8843435761318973
fit,base,fit_base,default,default,all_intervention_from_s,no_intervention,50,-0.24189002048411762,-0.4272982491960594
truth,truth,truth,default,default,all_intervention_from_s,no_intervention,50,-0.518887943221488,-0.9167819406870502
