statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.3972405699567963,0.0038342151804346652,0.39197961670543924,0.39685388279605627,0.40394164728038107,16
post_intervention_mean_magnetization,,,,,,0
