experiment_name,experiment_slug,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,candidate_name,candidate_slug,candidate_index,optimizer_mode,cv_fold_id,num_training_slots,num_validation_slots,num_post_s_validation_slots,fit_path,status,fit_loss,validation_loss,validation_brier_score,validation_ece,post_s_validation_loss,post_s_validation_brier_score,post_s_validation_ece,validation_mean_magnetization_abs_diff,validation_observed_mean_magnetization,validation_sampled_mean_magnetization_mean,post_s_validation_mean_magnetization_abs_diff,post_s_validation_observed_mean_magnetization,post_s_validation_sampled_mean_magnetization_mean
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0003/fold_7,completed,0.46952596941392916,0.6231541609082021,0.20843952894164341,0.07826931113130665,0.6231541609082021,0.20843952894164341,0.07826931113130665,0.01926751592356688,-0.025477707006369428,-0.006210191082802548,0.01926751592356688,-0.025477707006369428,-0.006210191082802548
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0004/fold_1,completed,0.4905128995187122,0.5762117668250926,0.19671456226467812,0.01919627697932862,0.5762117668250926,0.19671456226467812,0.01919627697932862,0.014530254777070064,0.01019108280254777,-0.004339171974522294,0.014530254777070064,0.01019108280254777,-0.004339171974522294
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0004/fold_2,completed,0.49548880036626136,0.5805386760995322,0.19935386509255498,0.02643614316077669,0.5805386760995322,0.19935386509255498,0.02643614316077669,0.007439528962444304,0.007001909611712286,-0.00043761935073201785,0.007439528962444304,0.007001909611712286,-0.00043761935073201785
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0004/fold_3,completed,0.4901493286671533,0.5977225070039155,0.20585114601906787,0.034473545848220224,0.5977225070039155,0.20585114601906787,0.034473545848220224,0.01013191354100445,0.0025429116338207248,-0.0075890019071837254,0.01013191354100445,0.0025429116338207248,-0.0075890019071837254
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0004/fold_4,completed,0.4962880519287937,0.580449354980858,0.19802219687033132,0.021330051758529662,0.580449354980858,0.19802219687033132,0.021330051758529662,0.014105212968849333,-0.012714558169103624,0.0013906547997457087,0.014105212968849333,-0.012714558169103624,0.0013906547997457087
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0004/fold_5,completed,0.49071758121430264,0.586948906424513,0.2015016748613387,0.029941750052649086,0.586948906424513,0.2015016748613387,0.029941750052649086,0.01652892561983471,0.019707565162110616,0.003178639542275905,0.01652892561983471,0.019707565162110616,0.003178639542275905
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0004/fold_6,completed,0.49050435445991625,0.5923273229169171,0.20403713030022563,0.0363739976672271,0.5923273229169171,0.20403713030022563,0.0363739976672271,0.02352707006369427,-0.014012738853503185,0.009514331210191084,0.02352707006369427,-0.014012738853503185,0.009514331210191084
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0004/fold_7,completed,0.4890750844574273,0.5879792381148845,0.20181261906841877,0.036300050709748205,0.5879792381148845,0.20181261906841877,0.036300050709748205,0.021257961783439493,-0.025477707006369428,-0.004219745222929936,0.021257961783439493,-0.025477707006369428,-0.004219745222929936
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0005/fold_1,completed,0.5067902679694505,0.5752985082388554,0.19648078294282564,0.024314806299472875,0.5752985082388554,0.19648078294282564,0.024314806299472875,0.01373407643312102,0.01019108280254777,-0.0035429936305732485,0.01373407643312102,0.01019108280254777,-0.0035429936305732485
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0005/fold_2,completed,0.511195372746503,0.5789075158787862,0.1985501738202003,0.01271670955945735,0.5789075158787862,0.1985501738202003,0.01271670955945735,0.004137492043284532,0.007001909611712286,0.0028644175684277534,0.004137492043284532,0.007001909611712286,0.0028644175684277534
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0005/fold_3,completed,0.5068243197916831,0.5916201147222513,0.20371695225996897,0.02060673652667817,0.5916201147222513,0.20371695225996897,0.02060673652667817,0.009337253655435473,0.0025429116338207248,-0.006794342021614748,0.009337253655435473,0.0025429116338207248,-0.006794342021614748
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0005/fold_4,completed,0.5121169110337934,0.579001220653128,0.19779624404445603,0.017627451490545436,0.579001220653128,0.19779624404445603,0.017627451490545436,0.01088684043229498,-0.012714558169103624,-0.0018277177368086453,0.01088684043229498,-0.012714558169103624,-0.0018277177368086453
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0005/fold_5,completed,0.5069350420968616,0.5852632328568899,0.20083962731584706,0.01758838961448392,0.5852632328568899,0.20083962731584706,0.01758838961448392,0.01791958041958042,0.019707565162110616,0.001787984742530197,0.01791958041958042,0.019707565162110616,0.001787984742530197
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0005/fold_6,completed,0.5070775508261998,0.5874702399390349,0.20223633106818578,0.0156943783104784,0.5874702399390349,0.20223633106818578,0.0156943783104784,0.024363057324840766,-0.014012738853503185,0.01035031847133758,0.024363057324840766,-0.014012738853503185,0.01035031847133758
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0005/fold_7,completed,0.5058436602195281,0.5837955920028092,0.20043517216093276,0.017213809314215282,0.5837955920028092,0.20043517216093276,0.017213809314215282,0.023686305732484078,-0.025477707006369428,-0.0017914012738853504,0.023686305732484078,-0.025477707006369428,-0.0017914012738853504
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0006/fold_1,completed,0.5717986378297627,0.605552411547993,0.2085112103820529,0.057178208378645796,0.605552411547993,0.2085112103820529,0.057178208378645796,0.011186305732484076,0.01019108280254777,-0.0009952229299363055,0.011186305732484076,0.01019108280254777,-0.0009952229299363055
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0006/fold_2,completed,0.5748045658004378,0.6060015808034193,0.2089101152707439,0.052138140790817036,0.6060015808034193,0.2089101152707439,0.052138140790817036,0.008274984086569065,0.007001909611712286,-0.0012730744748567795,0.008274984086569065,0.007001909611712286,-0.0012730744748567795
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0006/fold_3,completed,0.5722307025745037,0.6118781412531339,0.2114946337781706,0.05082155479852913,0.6118781412531339,0.2114946337781706,0.05082155479852913,0.005522886204704387,0.0025429116338207248,-0.0029799745708836626,0.005522886204704387,0.0025429116338207248,-0.0029799745708836626
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0006/fold_4,completed,0.5748384038402694,0.6062043991237651,0.20891719792686386,0.044808798854260944,0.6062043991237651,0.20891719792686386,0.044808798854260944,0.00373490146217419,-0.012714558169103624,-0.008979656706929434,0.00373490146217419,-0.012714558169103624,-0.008979656706929434
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0006/fold_5,completed,0.5715916805251068,0.6126808096259589,0.2118215756015546,0.048905281560839196,0.6126808096259589,0.2118215756015546,0.048905281560839196,0.020581691036236492,0.019707565162110616,-0.0008741258741258745,0.020581691036236492,0.019707565162110616,-0.0008741258741258745
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0006/fold_6,completed,0.572399185472849,0.6072362588737326,0.2094961925202979,0.051429154740400364,0.6072362588737326,0.2094961925202979,0.051429154740400364,0.02639331210191083,-0.014012738853503185,0.012380573248407644,0.02639331210191083,-0.014012738853503185,0.012380573248407644
no_interference_confounding_beta_020,no_interference_confounding_beta_020,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/no_interference_confounding_beta_020/cv_runs/default/candidates/default_candidate_0006/fold_7,completed,0.5715911684688181,0.6066487575801003,0.20929548251238225,0.04407917752400066,0.6066487575801003,0.20929548251238225,0.04407917752400066,0.027229299363057326,-0.025477707006369428,0.001751592356687898,0.027229299363057326,-0.025477707006369428,0.001751592356687898
