statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,0.08027000000000001,0.006226644361130643,0.07271,0.07888,0.089866,8
post_intervention_mean_magnetization,0.08027000000000001,0.006226644361130643,0.07271,0.07888,0.089866,8
