start_index,seed,initialization_kind,initial_mple_loss,initial_penalized_objective,final_mple_loss,final_penalized_objective,iterations,cost_evaluations,success,message,is_best
0,0,random,0.6816836924134546,0.6816837842176288,0.5003139018180127,0.5012047208905694,533,3732,True,CONVERGED: alternating objective tolerance reached,True
