statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.09579787080580479,0.002106537821255767,-0.09852673033091948,-0.09625515709298635,-0.09227229450967946,8
post_intervention_mean_magnetization,-0.31387116533101933,0.0017733366236578473,-0.3165218722882956,-0.3139247613700168,-0.3113473023327038,8
