experiment_name,experiment_slug,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,candidate_name,candidate_slug,candidate_index,optimizer_mode,cv_fold_id,num_training_slots,num_validation_slots,num_post_s_validation_slots,fit_path,status,fit_loss,validation_loss,validation_brier_score,validation_ece,post_s_validation_loss,post_s_validation_brier_score,post_s_validation_ece,validation_mean_magnetization_abs_diff,validation_observed_mean_magnetization,validation_sampled_mean_magnetization_mean,post_s_validation_mean_magnetization_abs_diff,post_s_validation_observed_mean_magnetization,post_s_validation_sampled_mean_magnetization_mean
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0002/fold_7,completed,0.4631980699598606,0.6442622962475035,0.20939528058107487,0.07814452797609267,0.6442622962475035,0.20939528058107487,0.07814452797609267,0.01500796178343949,-0.024840764331210193,-0.009832802547770702,0.01500796178343949,-0.024840764331210193,-0.009832802547770702
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_1,completed,0.47163036386133017,0.6044915017839437,0.20125931463184943,0.060551167781602605,0.6044915017839437,0.20125931463184943,0.060551167781602605,0.019546178343949047,0.010828025477707006,-0.00871815286624204,0.019546178343949047,0.010828025477707006,-0.00871815286624204
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_2,completed,0.4787407264098334,0.6066358077930243,0.20629029742557167,0.06675056530148984,0.6066358077930243,0.20629029742557167,0.06675056530148984,0.011378103119032461,0.015276893698281349,0.0038987905792488868,0.011378103119032461,0.015276893698281349,0.0038987905792488868
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_3,completed,0.46924361704136613,0.6254042343725684,0.21037438559939,0.0730921615674836,0.6254042343725684,0.21037438559939,0.0730921615674836,0.026859504132231406,0.01080737444373808,-0.016052129688493323,0.026859504132231406,0.01080737444373808,-0.016052129688493323
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_4,completed,0.4755157750343414,0.5986566414541266,0.19938736491470918,0.05026528039741547,0.5986566414541266,0.19938736491470918,0.05026528039741547,0.0033375715193897015,-0.004450095359186269,-0.001112523839796567,0.0033375715193897015,-0.004450095359186269,-0.001112523839796567
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_5,completed,0.4716055311512883,0.6123989577274633,0.20548304734831402,0.06381432547665217,0.6123989577274633,0.20548304734831402,0.06381432547665217,0.011681500317863955,0.01589319771137953,0.004211697393515575,0.011681500317863955,0.01589319771137953,0.004211697393515575
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_6,completed,0.4682812626456605,0.6338791714283698,0.2141781445653583,0.07883949593225066,0.6338791714283698,0.2141781445653583,0.07883949593225066,0.032762738853503184,-0.02165605095541401,0.011106687898089173,0.032762738853503184,-0.02165605095541401,0.011106687898089173
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0003,default_candidate_0003,3,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0003/fold_7,completed,0.4678653758679874,0.6187842042421602,0.20675718090772752,0.0720550294338045,0.6187842042421602,0.20675718090772752,0.0720550294338045,0.01628184713375796,-0.024840764331210193,-0.008558917197452231,0.01628184713375796,-0.024840764331210193,-0.008558917197452231
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_1,completed,0.49017979618071694,0.5745398945545686,0.19564522454774946,0.020754446664911042,0.5745398945545686,0.19564522454774946,0.020754446664911042,0.01644108280254777,0.010828025477707006,-0.005613057324840765,0.01644108280254777,0.010828025477707006,-0.005613057324840765
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_2,completed,0.49577821217203,0.5835934727199616,0.20061492564193842,0.029139032271635855,0.5835934727199616,0.20061492564193842,0.029139032271635855,0.007280394653087205,0.015276893698281349,0.007996499045194144,0.007280394653087205,0.015276893698281349,0.007996499045194144
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_3,completed,0.48881877923472616,0.5890023031367262,0.2026017385294247,0.03840708961730338,0.5890023031367262,0.2026017385294247,0.03840708961730338,0.020104895104895104,0.01080737444373808,-0.009297520661157025,0.020104895104895104,0.01080737444373808,-0.009297520661157025
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_4,completed,0.4936206609671638,0.5742340898959013,0.1956213786668672,0.018215021603898453,0.5742340898959013,0.1956213786668672,0.018215021603898453,0.0021058486967577873,-0.004450095359186269,-0.0023442466624284813,0.0021058486967577873,-0.004450095359186269,-0.0023442466624284813
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_5,completed,0.4901151284308066,0.5813931060547693,0.19906319080867593,0.025123771345839853,0.5813931060547693,0.19906319080867593,0.025123771345839853,0.014383343928798474,0.01589319771137953,0.0015098537825810553,0.014383343928798474,0.01589319771137953,0.0015098537825810553
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_6,completed,0.4879652276502345,0.5976812103785897,0.20642017803468235,0.04320773543557827,0.5976812103785897,0.20642017803468235,0.04320773543557827,0.031170382165605096,-0.02165605095541401,0.009514331210191082,0.031170382165605096,-0.02165605095541401,0.009514331210191082
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0004,default_candidate_0004,4,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0004/fold_7,completed,0.48794221539372257,0.5832475111311757,0.20011581397713138,0.027881622132481174,0.5832475111311757,0.20011581397713138,0.027881622132481174,0.020382165605095544,-0.024840764331210193,-0.00445859872611465,0.020382165605095544,-0.024840764331210193,-0.00445859872611465
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_1,completed,0.5065540127395267,0.5730283209042002,0.19529244296681414,0.014001270026042817,0.5730283209042002,0.19529244296681414,0.014001270026042817,0.014968152866242038,0.010828025477707006,-0.004140127388535033,0.014968152866242038,0.010828025477707006,-0.004140127388535033
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_2,completed,0.511292816770168,0.581776312932764,0.19969846466336247,0.01757986325514182,0.581776312932764,0.19969846466336247,0.01757986325514182,0.0077577975811584975,0.015276893698281349,0.007519096117122852,0.0077577975811584975,0.015276893698281349,0.007519096117122852
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_3,completed,0.5056960144193832,0.5835638502703314,0.2005153263859113,0.020287732325736423,0.5835638502703314,0.2005153263859113,0.020287732325736423,0.019349968213604577,0.01080737444373808,-0.008542593769866496,0.019349968213604577,0.01080737444373808,-0.008542593769866496
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_4,completed,0.5093864609042525,0.5748852227647238,0.19607170671092383,0.01895331904411228,0.5748852227647238,0.19607170671092383,0.01895331904411228,0.0003973299427844877,-0.004450095359186269,-0.004847425301970756,0.0003973299427844877,-0.004450095359186269,-0.004847425301970756
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_5,completed,0.5064168646933485,0.5791273415948763,0.19820666525551503,0.014409847988292805,0.5791273415948763,0.19820666525551503,0.014409847988292805,0.015813731722822633,0.01589319771137953,7.946598855689728e-05,0.015813731722822633,0.01589319771137953,7.946598855689728e-05
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_6,completed,0.5047755625662346,0.5917738584570129,0.20426483091636324,0.024116348160096397,0.5917738584570129,0.20426483091636324,0.024116348160096397,0.03244426751592357,-0.02165605095541401,0.010788216560509555,0.03244426751592357,-0.02165605095541401,0.010788216560509555
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0005,default_candidate_0005,5,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0005/fold_7,completed,0.5047998727403579,0.5795309388615262,0.1987795671615282,0.013921734573055271,0.5795309388615262,0.1987795671615282,0.013921734573055271,0.022412420382165607,-0.024840764331210193,-0.0024283439490445854,0.022412420382165607,-0.024840764331210193,-0.0024283439490445854
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,1,14550,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_1,completed,0.5717427893366983,0.6026691880688967,0.20714732353132062,0.06244270853470271,0.6026691880688967,0.20714732353132062,0.06244270853470271,0.009076433121019106,0.010828025477707006,0.0017515923566878986,0.009076433121019106,0.010828025477707006,0.0017515923566878986
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,2,14536,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_2,completed,0.5741503557595384,0.6076466597257701,0.20958917270852367,0.05615028920880798,0.6076466597257701,0.20958917270852367,0.05615028920880798,0.01245225970719287,0.015276893698281349,0.0028246339910884787,0.01245225970719287,0.015276893698281349,0.0028246339910884787
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,3,14544,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_3,completed,0.5716636728623279,0.6041743533264133,0.2080378763519859,0.05372114493465393,0.6041743533264133,0.2080378763519859,0.05372114493465393,0.012794024157660523,0.01080737444373808,-0.0019866497139224416,0.012794024157660523,0.01080737444373808,-0.0019866497139224416
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,4,14542,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_4,completed,0.5720150992727601,0.6053838086543019,0.20852129366490368,0.05418891992052104,0.6053838086543019,0.20852129366490368,0.05418891992052104,0.002185314685314685,-0.004450095359186269,-0.006635410044500954,0.002185314685314685,-0.004450095359186269,-0.006635410044500954
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,5,14541,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_5,completed,0.5713291401653167,0.6062841631624815,0.20894251996864333,0.05423309837537119,0.6062841631624815,0.20894251996864333,0.05423309837537119,0.019349968213604577,0.01589319771137953,-0.003456770502225048,0.019349968213604577,0.01589319771137953,-0.003456770502225048
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,6,14549,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_6,completed,0.5707552476397485,0.6092479924403129,0.21053127188584425,0.04957404437378589,0.6092479924403129,0.21053127188584425,0.04957404437378589,0.031886942675159236,-0.02165605095541401,0.010230891719745224,0.031886942675159236,-0.02165605095541401,0.010230891719745224
interference_confounding_beta_015_xi_080,interference_confounding_beta_015_xi_080,cv,default,default,train_cv,6,1,default__candidate_0006,default_candidate_0006,6,alternating_latent_rank,7,14552,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticSNN/interference_confounding_beta_015_xi_080/cv_runs/default/candidates/default_candidate_0006/fold_7,completed,0.5704872121485147,0.6031400042591795,0.20774385705300644,0.04608433459353184,0.6031400042591795,0.20774385705300644,0.04608433459353184,0.026313694267515925,-0.024840764331210193,0.0014729299363057326,0.026313694267515925,-0.024840764331210193,0.0014729299363057326
