unit_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,-0.34,0.14422205101855956,-0.513,-0.4,-0.09399999999999999,8
1,-0.36,0.06928203230275508,-0.473,-0.33999999999999997,-0.28,8
2,-0.17500000000000002,0.11124297730643495,-0.313,-0.2,0.019000000000000024,8
3,-0.255,0.10185774393731682,-0.4,-0.24,-0.127,8
4,-0.21000000000000002,0.14662878298615178,-0.433,-0.2,-0.013999999999999986,8
5,-0.24,0.11661903789690602,-0.419,-0.26,-0.087,8
6,-0.23,0.19364916731037085,-0.492,-0.30000000000000004,0.06600000000000002,8
7,-0.355,0.22399776784602118,-0.666,-0.36,0.03800000000000005,8
8,-0.215,0.2097021697551077,-0.539,-0.2,0.10600000000000001,8
9,-0.315,0.10283481900601565,-0.46599999999999997,-0.32,-0.167,8
10,-0.23500000000000001,0.11565033506220379,-0.393,-0.24000000000000002,-0.08,8
11,-0.24,0.11661903789690602,-0.4,-0.24,-0.053999999999999986,8
12,-0.29500000000000004,0.11989578808281799,-0.499,-0.28,-0.16,8
13,-0.22,0.1341640786499874,-0.445,-0.24,-0.04,8
14,-0.23500000000000001,0.14203872711341792,-0.46599999999999997,-0.2,-0.053999999999999986,8
15,-0.275,0.21673716801693244,-0.605,-0.24000000000000002,0.07100000000000004,8
16,-0.28,0.13999999999999999,-0.506,-0.24000000000000002,-0.09399999999999999,8
17,-0.37,0.12609520212918493,-0.553,-0.36,-0.174,8
18,-0.245,0.11565033506220378,-0.419,-0.24,-0.03499999999999997,8
19,-0.365,0.10283481900601565,-0.513,-0.36,-0.214,8
20,-0.28500000000000003,0.13028814220795382,-0.473,-0.28,-0.09399999999999999,8
21,-0.16,0.14966629547095767,-0.393,-0.14,0.059000000000000025,8
22,-0.27,0.15968719422671313,-0.46599999999999997,-0.32,-0.04,8
23,-0.23500000000000001,0.1880824287380403,-0.546,-0.18,-0.013999999999999986,8
24,-0.275,0.20340845606807992,-0.513,-0.26,0.07800000000000004,8
25,-0.32,0.1385640646055102,-0.539,-0.32,-0.127,8
26,-0.2,0.13856406460551018,-0.393,-0.22,0.026000000000000016,8
27,-0.275,0.050744457825461095,-0.353,-0.26,-0.207,8
28,-0.24500000000000002,0.10476163419878483,-0.4,-0.2,-0.127,8
29,-0.33,0.12449899597988734,-0.532,-0.36,-0.13399999999999998,8
30,-0.22999999999999998,0.14525839046333952,-0.419,-0.26,0.03800000000000005,8
31,-0.28,0.18,-0.586,-0.2,-0.12,8
32,-0.27,0.18520259177452134,-0.513,-0.3,-0.04,8
33,-0.16,0.1,-0.28,-0.18,-0.04,8
34,-0.18,0.10392304845413264,-0.313,-0.18,-0.013999999999999986,8
35,-0.24,0.13856406460551018,-0.393,-0.30000000000000004,0.012000000000000028,8
