unit_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,0.29130434782608694,0.07416835699666079,0.18043478260869564,0.2782608695652174,0.4252173913043478,8
1,0.4478260869565217,0.07814000328526707,0.3739130434782609,0.4260869565217391,0.5878260869565217,8
2,0.41739130434782606,0.12266726938839899,0.19565217391304346,0.4260869565217391,0.5908695652173913,8
3,0.35,0.11857295776777951,0.16608695652173913,0.32173913043478264,0.521304347826087,8
4,0.5260869565217392,0.08374504471416618,0.3665217391304348,0.5391304347826087,0.64,8
5,0.3739130434782608,0.09365504012407834,0.23565217391304347,0.3391304347826087,0.5069565217391305,8
6,0.3108695652173913,0.08292274401200284,0.21217391304347827,0.2782608695652174,0.471304347826087,8
7,0.3978260869565218,0.12569278717803276,0.19782608695652174,0.4434782608695652,0.5304347826086957,8
8,0.23478260869565218,0.0602452454806566,0.16826086956521738,0.22608695652173913,0.33,8
9,0.14565217391304347,0.11385577717542172,0.011739130434782608,0.14782608695652175,0.3208695652173913,8
10,0.341304347826087,0.08223600138859886,0.22652173913043477,0.33043478260869563,0.4721739130434783,8
11,0.2326086956521739,0.08037600672754848,0.13043478260869565,0.21739130434782608,0.3647826086956522,8
12,0.3847826086956522,0.09483345265733581,0.28695652173913044,0.35652173913043483,0.5243478260869566,8
13,0.26304347826086955,0.06326796613415325,0.1426086956521739,0.28695652173913044,0.33304347826086955,8
14,0.4391304347826087,0.10956176668134045,0.2673913043478261,0.43478260869565216,0.5826086956521739,8
15,0.27391304347826084,0.08942158174436146,0.1508695652173913,0.2782608695652174,0.40565217391304353,8
16,0.40217391304347827,0.09950254340300703,0.278695652173913,0.391304347826087,0.59,8
17,0.2565217391304348,0.055509327542624796,0.18565217391304348,0.25217391304347825,0.35043478260869565,8
18,0.3695652173913043,0.09828395265615057,0.22043478260869565,0.3826086956521739,0.5152173913043478,8
19,0.3521739130434782,0.07765465695431197,0.22956521739130434,0.34782608695652173,0.4721739130434783,8
20,0.4,0.08608256466618841,0.2530434782608696,0.391304347826087,0.521304347826087,8
