experiment_name,experiment_slug,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,candidate_name,candidate_slug,candidate_index,cv_fold_id,num_training_slots,num_validation_slots,num_post_s_validation_slots,fit_path,status,fit_loss,validation_loss,validation_brier_score,validation_ece,post_s_validation_loss,post_s_validation_brier_score,post_s_validation_ece,validation_mean_magnetization_abs_diff,validation_observed_mean_magnetization,validation_sampled_mean_magnetization_mean,post_s_validation_mean_magnetization_abs_diff,post_s_validation_observed_mean_magnetization,post_s_validation_sampled_mean_magnetization_mean
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,treatment_shared_unit__candidate_0001,treatment_shared_unit_candidate_0001,1,1,15063,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit/candidates/treatment_shared_unit_candidate_0001/fold_1,completed,0.6132042680708989,0.6769695977158131,0.23900313407175108,0.04280404278422566,0.6769695977158131,0.23900313407175108,0.04280404278422566,0.023402733630006358,0.017164653528289893,-0.006238080101716465,0.023402733630006358,0.017164653528289893,-0.006238080101716465
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,treatment_shared_unit__candidate_0001,treatment_shared_unit_candidate_0001,1,2,15000,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit/candidates/treatment_shared_unit_candidate_0001/fold_2,completed,0.6164051861717118,0.678010082218122,0.23762695788745364,0.03795636614639391,0.678010082218122,0.23762695788745364,0.03795636614639391,0.019227707006369426,-0.017197452229299363,0.002030254777070064,0.019227707006369426,-0.017197452229299363,0.002030254777070064
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,treatment_shared_unit__candidate_0001,treatment_shared_unit_candidate_0001,1,3,15025,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit/candidates/treatment_shared_unit_candidate_0001/fold_3,completed,0.6120100422583038,0.6959097063817281,0.2419912807775824,0.06121665746196943,0.6959097063817281,0.2419912807775824,0.06121665746196943,0.03527070063694268,0.04904458598726115,0.013773885350318472,0.03527070063694268,0.04904458598726115,0.013773885350318472
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,treatment_shared_unit__candidate_0001,treatment_shared_unit_candidate_0001,1,4,15028,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit/candidates/treatment_shared_unit_candidate_0001/fold_4,completed,0.6157031910219942,0.6908816265598313,0.24033894796408137,0.04181724000654734,0.6908816265598313,0.24033894796408137,0.04181724000654734,0.020011139401654998,-0.036919159770846595,-0.016908020369191597,0.020011139401654998,-0.036919159770846595,-0.016908020369191597
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,treatment_shared_unit__candidate_0001,treatment_shared_unit_candidate_0001,1,5,15026,3144,3144,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit/candidates/treatment_shared_unit_candidate_0001/fold_5,completed,0.6131897195890362,0.6930840963452839,0.2402162298237838,0.04728933407246003,0.6930840963452839,0.2402162298237838,0.04728933407246003,0.030097010178117046,-0.019720101781170483,0.010376908396946563,0.030097010178117046,-0.019720101781170483,0.010376908396946563
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,treatment_shared_unit__candidate_0001,treatment_shared_unit_candidate_0001,1,6,15026,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit/candidates/treatment_shared_unit_candidate_0001/fold_6,completed,0.6155107960821427,0.6941124112480044,0.24267273247726903,0.047643644189145275,0.6941124112480044,0.24267273247726903,0.047643644189145275,0.00246658179503501,-0.0019096117122851686,0.0005569700827498412,0.00246658179503501,-0.0019096117122851686,0.0005569700827498412
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,treatment_shared_unit__candidate_0001,treatment_shared_unit_candidate_0001,1,7,15026,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit/candidates/treatment_shared_unit_candidate_0001/fold_7,completed,0.615229127076319,0.6844578837379567,0.24256939516812076,0.05454856737556999,0.6844578837379567,0.24256939516812076,0.05454856737556999,0.015098537825810554,0.020343293070565798,0.005244755244755244,0.015098537825810554,0.020343293070565798,0.005244755244755244
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,treatment_shared_unit__candidate_0002,treatment_shared_unit_candidate_0002,2,1,15063,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit/candidates/treatment_shared_unit_candidate_0002/fold_1,completed,0.6149102201966683,0.6703303822997934,0.23792540685299712,0.03494446865500074,0.6703303822997934,0.23792540685299712,0.03494446865500074,0.022608073744437383,0.017164653528289893,-0.00544342021614749,0.022608073744437383,0.017164653528289893,-0.00544342021614749
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,treatment_shared_unit__candidate_0002,treatment_shared_unit_candidate_0002,2,2,15000,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit/candidates/treatment_shared_unit_candidate_0002/fold_2,completed,0.6177719434040772,0.6692291248380049,0.23676045507313886,0.03919856928825361,0.6692291248380049,0.23676045507313886,0.03919856928825361,0.01894904458598726,-0.017197452229299363,0.001751592356687898,0.01894904458598726,-0.017197452229299363,0.001751592356687898
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,train_cv,6,1,treatment_shared_unit__candidate_0002,treatment_shared_unit_candidate_0002,2,3,15025,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs_baselines/treatment_shared_unit/candidates/treatment_shared_unit_candidate_0002/fold_3,completed,0.6138554970856188,0.6793399038006857,0.2397818458736277,0.05479222759411316,0.6793399038006857,0.2397818458736277,0.05479222759411316,0.03355891719745223,0.04904458598726115,0.015485668789808917,0.03355891719745223,0.04904458598726115,0.015485668789808917
