experiment_name,experiment_slug,execution_mode,search_name,search_slug,candidate_name,candidate_slug,candidate_index,status,num_completed_folds,weighted_mean_validation_loss,mean_fold_validation_loss,weighted_mean_validation_brier_score,mean_fold_validation_brier_score,standard_error_fold_validation_brier_score,weighted_mean_validation_ece,mean_fold_validation_ece,weighted_mean_validation_mean_magnetization_abs_diff,mean_fold_validation_mean_magnetization_abs_diff,standard_error_fold_validation_mean_magnetization_abs_diff,total_validation_slots,weighted_mean_post_s_validation_loss,mean_fold_post_s_validation_loss,weighted_mean_post_s_validation_brier_score,mean_fold_post_s_validation_brier_score,standard_error_fold_post_s_validation_brier_score,weighted_mean_post_s_validation_ece,mean_fold_post_s_validation_ece,weighted_mean_post_s_validation_mean_magnetization_abs_diff,mean_fold_post_s_validation_mean_magnetization_abs_diff,standard_error_fold_post_s_validation_mean_magnetization_abs_diff,total_post_s_validation_slots,rank
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0001,treatment_shared_unit_candidate_0001,1,completed,7,0.6876303026617673,0.6876322006009629,0.24063140785952497,0.24063123973857745,0.0007189270430091581,0.047610835007257206,0.04761083600518738,0.020795454545454544,0.020796344353419437,0.004006913680728015,22000,0.6876303026617673,0.6876322006009629,0.24063140785952497,0.24063123973857745,0.0007189270430091581,0.047610835007257206,0.04761083600518738,0.020795454545454544,0.020796344353419437,0.004006913680728015,22000,7
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0002,treatment_shared_unit_candidate_0002,2,completed,7,0.6758461280553746,0.675846426229714,0.2391577611095642,0.23915746917729,0.0006407611223643102,0.04347174989281062,0.04347213355306149,0.020602272727272726,0.020602802362186583,0.003981829835905653,22000,0.6758461280553746,0.675846426229714,0.2391577611095642,0.23915746917729,0.0006407611223643102,0.04347174989281062,0.04347213355306149,0.020602272727272726,0.020602802362186583,0.003981829835905653,22000,6
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0003,treatment_shared_unit_candidate_0003,3,completed,7,0.6712667980906714,0.6712666177737047,0.23824065677346623,0.2382402937238825,0.0005854397442527393,0.03949288521441212,0.039491874973893996,0.020994318181818183,0.020994846421091475,0.0038378761437686667,22000,0.6712667980906714,0.6712666177737047,0.23824065677346623,0.2382402937238825,0.0005854397442527393,0.03949288521441212,0.039491874973893996,0.020994318181818183,0.020994846421091475,0.0038378761437686667,22000,9
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0004,treatment_shared_unit_candidate_0004,4,completed,7,0.6641490891753026,0.6641483243092721,0.23616364123647607,0.23616325859016338,0.00043839399572072427,0.02037687444653177,0.020376817704603183,0.022778409090909092,0.022779992158086387,0.003494242643421322,22000,0.6641490891753026,0.6641483243092721,0.23616364123647607,0.23616325859016338,0.00043839399572072427,0.02037687444653177,0.020376817704603183,0.022778409090909092,0.022779992158086387,0.003494242643421322,22000,14
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0005,treatment_shared_unit_candidate_0005,5,completed,7,0.6638627442350534,0.6638620736162144,0.23596371809534913,0.23596337467759346,0.0003839628943905529,0.023217987959048,0.02321871863881831,0.022511363636363635,0.022513130692143724,0.0039673319297562374,22000,0.6638627442350534,0.6638620736162144,0.23596371809534913,0.23596337467759346,0.0003839628943905529,0.023217987959048,0.02321871863881831,0.022511363636363635,0.022513130692143724,0.0039673319297562374,22000,13
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0006,treatment_shared_unit_candidate_0006,6,completed,7,0.6766160936459703,0.6766157851056632,0.2418104278302235,0.2418102743477603,0.0001560728036285894,0.06025525649858475,0.06025577490958096,0.02325,0.02325280032816069,0.004367433173023505,22000,0.6766160936459703,0.6766157851056632,0.2418104278302235,0.2418102743477603,0.0001560728036285894,0.06025525649858475,0.06025577490958096,0.02325,0.02325280032816069,0.004367433173023505,22000,15
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0007,treatment_shared_unit_candidate_0007,7,completed,7,0.7867590473759637,0.7867638389474967,0.24579082324661589,0.24579009274681535,0.0018168911272188899,0.10864231844092356,0.10864083613279484,0.01908522727272727,0.019082630063237183,0.004703476025290816,22000,0.7867590473759637,0.7867638389474967,0.24579082324661589,0.24579009274681535,0.0018168911272188899,0.10864231844092356,0.10864083613279484,0.01908522727272727,0.019082630063237183,0.004703476025290816,22000,4
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0008,treatment_shared_unit_candidate_0008,8,completed,7,0.6984081472662147,0.6984063490555695,0.23733866460865896,0.2373376484924211,0.0014448976485741552,0.09630643169355149,0.09630297947526209,0.01759659090909091,0.01759422366405351,0.004615908684187738,22000,0.6984081472662147,0.6984063490555695,0.23733866460865896,0.2373376484924211,0.0014448976485741552,0.09630643169355149,0.09630297947526209,0.01759659090909091,0.01759422366405351,0.004615908684187738,22000,2
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0009,treatment_shared_unit_candidate_0009,9,completed,7,0.673357747533214,0.673356179395282,0.23314782440854875,0.233146951199362,0.0012664761210368553,0.08281124552416118,0.08280785863805798,0.017017045454545455,0.01701459581038991,0.004730829114992957,22000,0.673357747533214,0.673356179395282,0.23314782440854875,0.233146951199362,0.0012664761210368553,0.08281124552416118,0.08280785863805798,0.017017045454545455,0.01701459581038991,0.004730829114992957,22000,1
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0010,treatment_shared_unit_candidate_0010,10,completed,7,0.6396858136145858,0.6396845843265677,0.22463529571711346,0.22463468710025772,0.0007367470370073559,0.03419670200631321,0.034193277229671325,0.01822159090909091,0.018221003361926762,0.004218191828212482,22000,0.6396858136145858,0.6396845843265677,0.22463529571711346,0.22463468710025772,0.0007367470370073559,0.03419670200631321,0.034193277229671325,0.01822159090909091,0.018221003361926762,0.004218191828212482,22000,3
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0011,treatment_shared_unit_candidate_0011,11,completed,7,0.6374482927335072,0.6374471792667251,0.2236921410769201,0.2236915996806399,0.0005359971921648624,0.020482497477220144,0.020481980910439297,0.01940340909090909,0.019403788127227234,0.004294051183584311,22000,0.6374482927335072,0.6374471792667251,0.2236921410769201,0.2236915996806399,0.0005359971921648624,0.020482497477220144,0.020481980910439297,0.01940340909090909,0.019403788127227234,0.004294051183584311,22000,5
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0012,treatment_shared_unit_candidate_0012,12,completed,7,0.6595782263920164,0.6595776146996972,0.23348835347467742,0.23348804995846303,0.0002004764075989641,0.07502527127036417,0.07502940680036947,0.02230681818181818,0.02230921302383454,0.004240344263876296,22000,0.6595782263920164,0.6595776146996972,0.23348835347467742,0.23348804995846303,0.0002004764075989641,0.07502527127036417,0.07502940680036947,0.02230681818181818,0.02230921302383454,0.004240344263876296,22000,12
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0013,treatment_shared_unit_candidate_0013,13,completed,7,1.1185625939901094,1.1185460643633263,0.2757070901004644,0.2757060974112392,0.001607105927798575,0.183497410863574,0.1834976428720097,0.027318181818181818,0.027317221242093934,0.005395333254061795,22000,1.1185625939901094,1.1185460643633263,0.2757070901004644,0.2757060974112392,0.001607105927798575,0.183497410863574,0.1834976428720097,0.027318181818181818,0.027317221242093934,0.005395333254061795,22000,18
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0014,treatment_shared_unit_candidate_0014,14,completed,7,0.8223681777236406,0.8223675131116155,0.25770969950206946,0.25771002120078995,0.0018348877904418893,0.15369958013225735,0.15370065087403087,0.023681818181818182,0.023685794972783416,0.005018211708653427,22000,0.8223681777236406,0.8223675131116155,0.25770969950206946,0.25771002120078995,0.0018348877904418893,0.15369958013225735,0.15370065087403087,0.023681818181818182,0.023685794972783416,0.005018211708653427,22000,16
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0015,treatment_shared_unit_candidate_0015,15,completed,7,0.7379588997020912,0.7379532537173503,0.24827871990868466,0.24827706107273897,0.001187636062213781,0.1321386727325988,0.13213631238265716,0.026414772727272728,0.02641828286931105,0.0046098781955138945,22000,0.7379588997020912,0.7379532537173503,0.24827871990868466,0.24827706107273897,0.001187636062213781,0.1321386727325988,0.13213631238265716,0.026414772727272728,0.02641828286931105,0.0046098781955138945,22000,17
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0016,treatment_shared_unit_candidate_0016,16,completed,7,0.6534811954234192,0.6534790040656919,0.2290107990070872,0.22901002171131218,0.0007656003272270885,0.06347276249860631,0.06347364499427119,0.021914772727272727,0.021917511197061416,0.005452957502978337,22000,0.6534811954234192,0.6534790040656919,0.2290107990070872,0.22901002171131218,0.0007656003272270885,0.06347276249860631,0.06347364499427119,0.021914772727272727,0.021917511197061416,0.005452957502978337,22000,11
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0017,treatment_shared_unit_candidate_0017,17,completed,7,0.6383573173841511,0.6383554873614389,0.2238565503947857,0.2238557955790434,0.0006720845019200374,0.02440356546894479,0.024404086297978928,0.020869318181818183,0.02087008959086502,0.005451441478715214,22000,0.6383573173841511,0.6383554873614389,0.2238565503947857,0.2238557955790434,0.0006720845019200374,0.02440356546894479,0.024404086297978928,0.020869318181818183,0.02087008959086502,0.005451441478715214,22000,8
synth_no_interference,synth_no_interference,cv,treatment_shared_unit,treatment_shared_unit,treatment_shared_unit__candidate_0018,treatment_shared_unit_candidate_0018,18,completed,7,0.6511415639593325,0.6511407139919144,0.22946263237299064,0.22946221840158423,0.0003538846811043907,0.06934262967161961,0.06934651472873261,0.021585227272727273,0.021586998138280182,0.004747637632966376,22000,0.6511415639593325,0.6511407139919144,0.22946263237299064,0.22946221840158423,0.0003538846811043907,0.06934262967161961,0.06934651472873261,0.021585227272727273,0.021586998138280182,0.004747637632966376,22000,10
