statistic,sample_mean,sample_std,q025,q500,q975,num_finite_samples
overall_mean_magnetization,-0.2946330169354606,0.0012110801275758776,-0.29701393497013934,-0.29441735668330404,-0.2932328842214593,8
post_intervention_mean_magnetization,,,,,,0
