time_index,sample_mean,sample_std,q025,q500,q975,num_finite_samples
0,0.12732249502322496,0.01162402260248819,0.110650298606503,0.12641008626410088,0.14701393497013934,8
1,0.17178168546781686,0.016387080979729938,0.14732913072329132,0.17252820172528202,0.19855673523556736,8
2,0.1862972793629728,0.01010583570704581,0.17065361645653615,0.1894492368944924,0.19805905773059057,8
3,0.159256801592568,0.0064420994820662235,0.15019907100199073,0.159256801592568,0.16710351692103517,8
4,0.2115129396151294,0.018031988400898716,0.18483742534837425,0.21101526211015262,0.23853682813536828,8
5,0.19409422694094228,0.011300190023839682,0.17496682149966822,0.19442601194426012,0.21074983410749834,8
6,0.19807564698075647,0.009019427484451356,0.1869276708692767,0.19674850696748508,0.21089913735899138,8
7,0.16008626410086263,0.0159765762145473,0.13785666887856668,0.16157929661579296,0.1867617783676178,8
8,0.1650630391506304,0.016621567724758216,0.14422694094226943,0.1639017916390179,0.19054412740544127,8
9,0.14017916390179164,0.018388643172471634,0.11307232913072329,0.14100862641008627,0.16677173191771733,8
10,0.16962508294625084,0.01471846104533598,0.14722959522229595,0.172528201725282,0.19218646317186464,8
11,0.18190112806901126,0.01314822358318754,0.1588420703384207,0.18181818181818182,0.19771068347710682,8
12,0.2031353682813537,0.017822252317664617,0.1787657597876576,0.2030524220305242,0.22748838752488387,8
13,0.17908095554080955,0.023623086411353043,0.14790975447909754,0.17451891174518913,0.22199734571997348,8
14,0.19434306569343066,0.009906088458711146,0.1818845388188454,0.19143994691439947,0.21313868613138687,8
15,0.19343065693430656,0.013238180055248842,0.1785666887856669,0.18911745189117452,0.22002322495023224,8
16,0.20736562707365627,0.013522019822372156,0.18327803583278035,0.2090245520902455,0.22554744525547446,8
17,0.217899800928998,0.011943972108154819,0.2021897810218978,0.21831453218314534,0.23518579960185798,8
18,0.19923689449236895,0.011400810554944697,0.17788652952886527,0.20106171201061712,0.2150132714001327,8
19,0.16639017916390178,0.015928272018686327,0.13725945587259455,0.16921035169210352,0.1860816191108162,8
20,0.1981585932315859,0.01046537156072186,0.18790643662906437,0.19542136695421367,0.21692103516921035,8
21,0.18944923689449236,0.01700216055118641,0.1641174518911745,0.18579960185799602,0.21133045786330457,8
22,0.1420039814200398,0.014045129720316338,0.11824817518248175,0.14167219641672196,0.1628234903782349,8
23,0.10260451227604511,0.008214191970303281,0.0927007299270073,0.10086264100862641,0.11585932315859324,8
24,0.1918546781685468,0.02131299032543168,0.1593065693430657,0.19077637690776378,0.2243364299933643,8
25,0.1954213669542137,0.015887617642750995,0.17242866622428665,0.19243530192435304,0.21995686794956867,8
26,0.19840743198407432,0.009442766735738356,0.18337757133377572,0.20039814200398143,0.20879230258792303,8
27,0.1750165892501659,0.015543516583268304,0.1568679495686795,0.17153284671532848,0.20272063702720636,8
28,0.16954213669542134,0.02064012078964272,0.1391506303915063,0.17518248175182483,0.19528865295288653,8
29,0.22096881220968811,0.01666208298538782,0.18880225613802257,0.22528201725282015,0.23787325812873258,8
30,0.16473125414731254,0.014000973336368936,0.14688122096881223,0.16290643662906434,0.1856171201061712,8
31,0.21806569343065693,0.020268608445762636,0.1880557398805574,0.21798274717982746,0.25011612475116124,8
32,0.21731917717319177,0.016904763374727266,0.19452554744525546,0.21267418712674188,0.24616788321167882,8
33,0.2480092899800929,0.014407837785403802,0.2198739216987392,0.25016589250165894,0.26383543463835435,8
34,0.17427007299270075,0.00997529972768453,0.15885865958858658,0.17418712674187126,0.1878732581287326,8
35,0.19658261446582614,0.01160180569668604,0.17816854678168548,0.19475779694757797,0.21035169210351692,8
36,0.20562375580623754,0.013239998932736924,0.18057398805573988,0.20637027206370273,0.22206370272063702,8
37,0.1768414067684141,0.01735143578632101,0.15152621101526212,0.18015925680159256,0.19817518248175184,8
38,0.1645653616456536,0.01890301198837971,0.13397478433974785,0.16191108161911083,0.19362972793629726,8
39,0.19392833443928334,0.018943006095883865,0.1652952886529529,0.19840743198407434,0.223457199734572,8
40,0.22013934970139348,0.020427693068558465,0.18988055739880558,0.21864631718646316,0.25363304578633045,8
41,0.18015925680159256,0.01974887350953302,0.1506967485069675,0.17850033178500332,0.21232581287325814,8
42,0.16199402786994027,0.020037829709217282,0.13638022561380225,0.1579296615792966,0.19142335766423357,8
43,0.16896151293961514,0.007358879930082653,0.1590577305905773,0.16821499668214995,0.17913072329130722,8
44,0.18621433311214333,0.014499944165903833,0.16667219641672196,0.18812209688122097,0.20477770404777704,8
45,0.2152455209024552,0.013525835326682247,0.18983078964830788,0.21599203715992038,0.23112143331121435,8
46,0.2560550763105508,0.02245485385295644,0.22493364299933644,0.2577969475779695,0.28898473788984735,8
47,0.22395487723954877,0.021550706621174493,0.18216655607166554,0.23523556735235568,0.24208692767086928,8
48,0.21997345719973457,0.012559716808724421,0.20340079628400798,0.22461844724618446,0.23628069011280692,8
49,0.14664897146648972,0.01510988392400226,0.12345719973457199,0.1512939615129396,0.16484737889847378,8
50,0.1666390179163902,0.01096115168388502,0.1486728599867286,0.16854678168546783,0.17904777704047778,8
51,0.18911745189117452,0.011526843242229742,0.17282680822826807,0.18679495686794956,0.20806237558062377,8
52,0.15768082282680823,0.017625053641320103,0.13130391506303915,0.159256801592568,0.18268082282680823,8
53,0.17319177173191774,0.015301728676310824,0.15214001327140014,0.17319177173191772,0.19834107498341078,8
54,0.1705374917053749,0.017015104717927127,0.1512773722627737,0.16357000663570007,0.20142667551426677,8
55,0.1502156602521566,0.010386182290792254,0.13349369608493694,0.15328467153284672,0.16415063039150632,8
56,0.18613138686131386,0.016930790739446675,0.15781353682813537,0.18579960185799602,0.21448241539482416,8
57,0.1763437292634373,0.01537976490414311,0.1548772395487724,0.18082282680822825,0.20034837425348376,8
58,0.16224286662242868,0.018556246123569424,0.13385865958858661,0.15726609157266092,0.18755806237558062,8
59,0.16995686794956866,0.017850025469739295,0.147528201725282,0.16290643662906434,0.19960185799601857,8
60,0.20263769077637692,0.026284278306336978,0.16270736562707366,0.21234240212342403,0.23820504313205043,8
61,0.25638686131386856,0.01672123178845096,0.2380889183808892,0.25082946250829463,0.28974784339747844,8
62,0.3287989382879894,0.008497842385445055,0.3125580623755806,0.3304578633045786,0.3391672196416722,8
63,0.36056735235567355,0.014796783522104794,0.34087591240875914,0.3613138686131387,0.38540145985401464,8
64,0.36164565361645656,0.014718694766303142,0.34439283344392835,0.3639681486396815,0.3849701393497014,8
65,0.4349701393497014,0.020047612926371323,0.39789316522893164,0.43795620437956206,0.46378566688785666,8
66,0.40179163901791637,0.01861547463716725,0.3743696084936961,0.4061048440610484,0.4284505640345056,8
67,0.3599867285998673,0.01227156072256598,0.3389515593895156,0.3629727936297279,0.3747677504976775,8
68,0.4168878566688786,0.017242448773831676,0.38954877239548774,0.4173855341738554,0.4359654943596549,8
69,0.45371599203715995,0.01180404129211693,0.43974784339747847,0.45255474452554745,0.4761944260119443,8
70,0.4396151293961513,0.014150542874675593,0.4216323822163238,0.43795620437956206,0.4590743198407432,8
71,0.39615129396151294,0.010365294858535698,0.38435633709356337,0.39416058394160586,0.41446582614465827,8
72,0.41688785666887856,0.0140911008796164,0.3973954877239549,0.41937624419376246,0.4358493696084937,8
73,0.46648971466489714,0.004954606676532215,0.4600862641008626,0.46648971466489714,0.47496682149966823,8
74,0.4212010617120106,0.013771076197486133,0.3967485069674851,0.4230258792302588,0.4410583941605839,8
75,0.46101526211015265,0.01183663633998223,0.44724618447246184,0.460185799601858,0.47949568679495685,8
76,0.4566191108161911,0.015166013717747586,0.4314532183145322,0.4552090245520902,0.47574651625746517,8
77,0.48490378234903786,0.019848259645540385,0.45222295952222963,0.48573324485733244,0.5151128069011282,8
78,0.48407431984074323,0.011541159343680215,0.47136695421366953,0.48241539482415396,0.5048772395487724,8
79,0.4782680822826808,0.01978993946175248,0.4457033842070338,0.48009289980092895,0.5058891838088918,8
80,0.4829130723291307,0.012818886195720974,0.46542800265428,0.4820836098208361,0.5026045122760452,8
81,0.4558725945587259,0.011522067255597429,0.4434970139349701,0.45321831453218314,0.4744525547445255,8
82,0.498921698739217,0.02600956896884879,0.459721300597213,0.49601857996018583,0.5379064366290643,8
83,0.5496018579960186,0.016809257778648088,0.5214996682149967,0.5484406104844062,0.5744359654943596,8
84,0.4890510948905109,0.013599138375526992,0.4747179827471798,0.48639681486396813,0.5166887856668878,8
85,0.5097047113470471,0.019338932166718358,0.47669210351692104,0.5106171201061711,0.5328135368281354,8
86,0.5196582614465827,0.015360740921646512,0.4919873921698739,0.5202388852023889,0.5424684804246849,8
87,0.553251493032515,0.010972757593997148,0.5380723291307233,0.5520902455209025,0.5706867949568679,8
88,0.5642833443928335,0.01588740111792126,0.5393994691439947,0.5666887856668879,0.5879064366290644,8
89,0.5603848706038487,0.007795182564346853,0.5522063702720637,0.5577305905773059,0.5719973457199734,8
90,0.5318513603185135,0.008301258130853875,0.5185136031851361,0.5325149303251493,0.5428002654280026,8
91,0.5448739216987393,0.017000339487303756,0.5263934970139349,0.5374917053749171,0.5726609157266092,8
92,0.5791307232913072,0.014514408900346408,0.5584771068347711,0.5789648307896483,0.5957697412076974,8
93,0.4762773722627737,0.013014898484677866,0.4538155275381553,0.4757796947577969,0.4906934306569343,8
94,0.502156602521566,0.012750001673883023,0.48651293961512937,0.5016589250165893,0.5222461844724618,8
95,0.5282017252820173,0.008908906159321526,0.5153948241539482,0.5272063702720637,0.5426177836761779,8
96,0.5567352355673523,0.007006871958176144,0.547677504976775,0.5583941605839415,0.5662242866622429,8
97,0.5688453881884539,0.010018313966081127,0.555092899800929,0.5693430656934306,0.5846217650962177,8
98,0.602770404777704,0.018879521494065642,0.5754147312541473,0.6035169210351692,0.6289980092899801,8
99,0.5711678832116789,0.016004113154019242,0.5412408759124088,0.5736562707365627,0.5895653616456535,8
100,0.5661911081619111,0.007821615948325339,0.5520736562707366,0.5660252156602521,0.577156602521566,8
101,0.5935633709356337,0.01980731460729833,0.5747677504976775,0.588254810882548,0.6340743198407431,8
102,0.5637856668878567,0.01405663660500857,0.5440444591904446,0.5643662906436628,0.584107498341075,8
103,0.5803749170537491,0.015120580543801073,0.5556569343065693,0.579628400796284,0.6023390842733909,8
104,0.5452886529528865,0.013073971110739184,0.5256469807564698,0.5441274054412741,0.5686297279362972,8
105,0.5379893828798938,0.0066584712144623515,0.5240046449900464,0.5394824153948241,0.5437790311877903,8
106,0.5661911081619111,0.02059139632704048,0.5417385534173855,0.56635700066357,0.6010617120106171,8
107,0.5462840079628402,0.016978674096266376,0.5210019907100198,0.5467816854678169,0.569591904445919,8
108,0.5544956867949569,0.01399777887090903,0.5324485733244858,0.5570670205706703,0.572826808228268,8
109,0.5259621765096217,0.00787203184086952,0.5166058394160584,0.5255474452554745,0.53550099535501,8
110,0.5199900464499005,0.013316684105841357,0.5023224950232249,0.5268745852687459,0.5337093563370936,8
111,0.5050597213005972,0.01214730781100755,0.48553417385534176,0.5076310550763106,0.5184472461844725,8
112,0.4979263437292634,0.017724703582544427,0.46999004644990044,0.4996682149966821,0.5229097544790975,8
113,0.5039814200398142,0.01572394905251863,0.4876410086264101,0.49701393497013935,0.528251493032515,8
114,0.5690942269409422,0.014251073540845895,0.5493032514930325,0.5653616456536165,0.591207697412077,8
