experiment_name,experiment_slug,descriptor,experiment_path,intervention_source,graph_source,N,T,s,run_name,run_slug,source_type,source_name,source_slug,target_intervention_source,target_intervention_name,target_intervention_slug,latent_rank,mean_abs_zscore,max_abs_zscore,coverage_rate,num_statistics,num_samples,gibbs_sweeps,seed,output_path
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,fixed_artifact,fixed_artifact,3014,120,0,default,default,fit,alternating_rank_5_uv_1_e1_beta_mask,fit_alternating_rank_5_uv_1_e1_beta_mask,saved_intervention,all_ones,all_ones,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/counterfactual/fit_alternating_rank_5_uv_1_e1_beta_mask/all_ones/default
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,fixed_artifact,fixed_artifact,3014,120,0,default,default,fit,alternating_rank_5_uv_5_e3_beta_mask,fit_alternating_rank_5_uv_5_e3_beta_mask,saved_intervention,all_ones,all_ones,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/counterfactual/fit_alternating_rank_5_uv_5_e3_beta_mask/all_ones/default
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,fixed_artifact,fixed_artifact,3014,120,0,default,default,fit,base,fit_base,saved_intervention,all_ones,all_ones,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/counterfactual/fit_base/all_ones/default
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,fixed_artifact,fixed_artifact,3014,120,0,default,default,truth,truth,truth,saved_intervention,all_ones,all_ones,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/counterfactual/truth/all_ones/default
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,fixed_artifact,fixed_artifact,3014,120,120,default,default,fit,alternating_rank_5_uv_1_e1_beta_mask,fit_alternating_rank_5_uv_1_e1_beta_mask,saved_intervention,all_zeros,all_zeros,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/counterfactual/fit_alternating_rank_5_uv_1_e1_beta_mask/all_zeros/default
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,fixed_artifact,fixed_artifact,3014,120,120,default,default,fit,alternating_rank_5_uv_5_e3_beta_mask,fit_alternating_rank_5_uv_5_e3_beta_mask,saved_intervention,all_zeros,all_zeros,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/counterfactual/fit_alternating_rank_5_uv_5_e3_beta_mask/all_zeros/default
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,fixed_artifact,fixed_artifact,3014,120,120,default,default,fit,base,fit_base,saved_intervention,all_zeros,all_zeros,0,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/counterfactual/fit_base/all_zeros/default
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,fixed_artifact,fixed_artifact,3014,120,120,default,default,truth,truth,truth,saved_intervention,all_zeros,all_zeros,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/counterfactual/truth/all_zeros/default
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,fixed_artifact,fixed_artifact,3014,120,55,default,default,fit,alternating_rank_5_uv_1_e1_beta_mask,fit_alternating_rank_5_uv_1_e1_beta_mask,saved_intervention,observed_experiment,observed_experiment,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/counterfactual/fit_alternating_rank_5_uv_1_e1_beta_mask/observed_experiment/default
r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding,fixed_artifact,fixed_artifact,3014,120,55,default,default,fit,alternating_rank_5_uv_5_e3_beta_mask,fit_alternating_rank_5_uv_5_e3_beta_mask,saved_intervention,observed_experiment,observed_experiment,5,,,,,16,10,0,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticHybridExperiments/r5_c1_hybrid_us_county_intervention_uscounty_graph_kernel_confounding/counterfactual/fit_alternating_rank_5_uv_5_e3_beta_mask/observed_experiment/default
