experiment_name,experiment_slug,descriptor,experiment_path,intervention_source,graph_source,field_mode,variant_name,variant_slug,fit_path,N,T,s,latent_rank,optimizer_mode,lambda_nuclear,lambda_frobenius,lambda_uv_ridge,fixed_scalar_params,status
hybrid_1,hybrid_1,hybrid_1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_1,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask,alternating_rank_5_uv_5_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_1/fits/alternating_rank_5_uv_5_e2_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{},completed
hybrid_1,hybrid_1,hybrid_1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_1,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_1/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{'xi': 0.0},completed
hybrid_1,hybrid_1,hybrid_1,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_1,fixed_artifact,fixed_artifact,confounded_low_rank,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_1/fits/base,3014,115,50,0,no_external_field,0.0,0.0,0.0,{},completed
hybrid_2,hybrid_2,hybrid_2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_2,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask,alternating_rank_5_uv_5_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_2/fits/alternating_rank_5_uv_5_e2_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{},completed
hybrid_2,hybrid_2,hybrid_2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_2,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_2/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{'xi': 0.0},completed
hybrid_2,hybrid_2,hybrid_2,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_2,fixed_artifact,fixed_artifact,confounded_low_rank,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_2/fits/base,3014,115,50,0,no_external_field,0.0,0.0,0.0,{},completed
hybrid_3,hybrid_3,hybrid_3,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_3,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask,alternating_rank_5_uv_5_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_3/fits/alternating_rank_5_uv_5_e2_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{},completed
hybrid_3,hybrid_3,hybrid_3,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_3,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,alternating_rank_5_uv_5_e2_beta_mask_xi_zero,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_3/fits/alternating_rank_5_uv_5_e2_beta_mask_xi_zero,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{'xi': 0.0},completed
hybrid_3,hybrid_3,hybrid_3,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_3,fixed_artifact,fixed_artifact,confounded_low_rank,base,base,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_3/fits/base,3014,115,50,0,no_external_field,0.0,0.0,0.0,{},completed
hybrid_4,hybrid_4,hybrid_4,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_4,fixed_artifact,fixed_artifact,confounded_low_rank,alternating_rank_5_uv_5_e2_beta_mask,alternating_rank_5_uv_5_e2_beta_mask,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/FINAL/Hybrid/hybrid_4/fits/alternating_rank_5_uv_5_e2_beta_mask,3014,115,50,5,alternating_latent_rank,0.0,0.0,0.05,{},completed
