experiment_name,experiment_slug,execution_mode,search_name,search_slug,split_kind,outer_num_folds,test_fold_id,candidate_name,candidate_slug,candidate_index,cv_fold_id,num_training_slots,num_validation_slots,num_post_s_validation_slots,fit_path,status,fit_loss,validation_loss,validation_brier_score,validation_ece,post_s_validation_loss,post_s_validation_brier_score,post_s_validation_ece,validation_mean_magnetization_abs_diff,validation_observed_mean_magnetization,validation_sampled_mean_magnetization_mean,post_s_validation_mean_magnetization_abs_diff,post_s_validation_observed_mean_magnetization,post_s_validation_sampled_mean_magnetization_mean
synth_no_interference,synth_no_interference,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,1,15063,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs/default/candidates/default_candidate_0001/fold_1,completed,0.46062868097279724,0.6930190550537965,0.20840999451811557,0.0746184695804285,0.6930190550537965,0.20840999451811557,0.0746184695804285,0.02503178639542276,0.017164653528289893,-0.007867132867132868,0.02503178639542276,0.017164653528289893,-0.007867132867132868
synth_no_interference,synth_no_interference,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,2,15000,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs/default/candidates/default_candidate_0001/fold_2,completed,0.46253727463673616,0.6672287527601454,0.20541589045389047,0.07643673099050954,0.6672287527601454,0.20541589045389047,0.07643673099050954,0.009076433121019108,-0.017197452229299363,-0.008121019108280255,0.009076433121019108,-0.017197452229299363,-0.008121019108280255
synth_no_interference,synth_no_interference,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,3,15025,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs/default/candidates/default_candidate_0001/fold_3,completed,0.45634022780933325,0.7215182704248776,0.21610684730387783,0.09194733090032753,0.7215182704248776,0.21610684730387783,0.09194733090032753,0.033359872611464975,0.04904458598726115,0.01568471337579618,0.033359872611464975,0.04904458598726115,0.01568471337579618
synth_no_interference,synth_no_interference,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,4,15028,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs/default/candidates/default_candidate_0001/fold_4,completed,0.45608155608218254,0.6926322796411436,0.2115540643079981,0.08815900228849492,0.6926322796411436,0.2115540643079981,0.08815900228849492,0.01471992361553151,-0.036919159770846595,-0.022199236155315084,0.01471992361553151,-0.036919159770846595,-0.022199236155315084
synth_no_interference,synth_no_interference,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,5,15026,3144,3144,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs/default/candidates/default_candidate_0001/fold_5,completed,0.45432903539870206,0.7495454828791792,0.22290297825296584,0.1033977299259578,0.7495454828791792,0.22290297825296584,0.1033977299259578,0.030216284987277353,-0.019720101781170483,0.01049618320610687,0.030216284987277353,-0.019720101781170483,0.01049618320610687
synth_no_interference,synth_no_interference,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,6,15026,3142,3142,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs/default/candidates/default_candidate_0001/fold_6,completed,0.455220320837157,0.7233608798147256,0.21660301367604984,0.08900794331416521,0.7233608798147256,0.21660301367604984,0.08900794331416521,0.01117918523233609,-0.0019096117122851686,0.009269573520050922,0.01117918523233609,-0.0019096117122851686,0.009269573520050922
synth_no_interference,synth_no_interference,cv,default,default,train_cv,6,1,default__candidate_0001,default_candidate_0001,1,7,15026,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs/default/candidates/default_candidate_0001/fold_7,completed,0.4584673712522242,0.7370304417507744,0.21605601568922686,0.09367986006532292,0.7370304417507744,0.21605601568922686,0.09367986006532292,0.0029799745708836596,0.020343293070565798,0.01736331849968214,0.0029799745708836596,0.020343293070565798,0.01736331849968214
synth_no_interference,synth_no_interference,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,1,15063,3146,3146,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs/default/candidates/default_candidate_0002/fold_1,completed,0.4652253933464159,0.6160933227989881,0.20225919613200052,0.06580940350512,0.6160933227989881,0.20225919613200052,0.06580940350512,0.022727272727272728,0.017164653528289893,-0.005562619198982835,0.022727272727272728,0.017164653528289893,-0.005562619198982835
synth_no_interference,synth_no_interference,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,2,15000,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs/default/candidates/default_candidate_0002/fold_2,completed,0.46706653716469726,0.6025544259062172,0.19951823807578223,0.06364413697200132,0.6025544259062172,0.19951823807578223,0.06364413697200132,0.0036624203821656043,-0.017197452229299363,-0.013535031847133758,0.0036624203821656043,-0.017197452229299363,-0.013535031847133758
synth_no_interference,synth_no_interference,cv,default,default,train_cv,6,1,default__candidate_0002,default_candidate_0002,2,3,15025,3140,3140,/orcd/home/002/phevosp/MPLE-Causal-Inference/experiments/SyntheticNoInterference/synth_no_interference/cv_runs/default/candidates/default_candidate_0002/fold_3,completed,0.4610684323417836,0.6455855091434508,0.21098652518360855,0.08553328909224428,0.6455855091434508,0.21098652518360855,0.08553328909224428,0.0365843949044586,0.04904458598726115,0.012460191082802548,0.0365843949044586,0.04904458598726115,0.012460191082802548
