experiment_name,experiment_slug,execution_mode,search_name,search_slug,candidate_name,candidate_slug,candidate_index,status,num_completed_folds,weighted_mean_validation_loss,mean_fold_validation_loss,weighted_mean_validation_brier_score,mean_fold_validation_brier_score,standard_error_fold_validation_brier_score,weighted_mean_validation_ece,mean_fold_validation_ece,weighted_mean_validation_mean_magnetization_abs_diff,mean_fold_validation_mean_magnetization_abs_diff,standard_error_fold_validation_mean_magnetization_abs_diff,total_validation_slots,weighted_mean_post_s_validation_loss,mean_fold_post_s_validation_loss,weighted_mean_post_s_validation_brier_score,mean_fold_post_s_validation_brier_score,standard_error_fold_post_s_validation_brier_score,weighted_mean_post_s_validation_ece,mean_fold_post_s_validation_ece,weighted_mean_post_s_validation_mean_magnetization_abs_diff,mean_fold_post_s_validation_mean_magnetization_abs_diff,standard_error_fold_post_s_validation_mean_magnetization_abs_diff,total_post_s_validation_slots,rank
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,xi_zero__candidate_0001,xi_zero_candidate_0001,1,completed,7,0.6252273694231695,0.6252293926042519,0.2126290285174477,0.21262913001387185,0.0004962509029056101,0.04365710769412485,0.043657476465115024,0.01273567388882463,0.012736293215042327,0.0028552022084024874,328526,0.6179889329574817,0.6179055514487745,0.20741374385685918,0.20741224351385396,0.0009087582348805274,0.041500834114243094,0.04148650086378235,0.02625044872561924,0.026174783835202966,0.0113927554103746,183854,1
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,xi_zero__candidate_0002,xi_zero_candidate_0002,2,completed,7,0.6198059619342355,0.6198069073947591,0.21209423131456345,0.21209433200315583,0.000498423598376552,0.041552619305402425,0.041552968819590246,0.012879878609303372,0.012880432633476055,0.0028341186694148426,328526,0.6096910103165659,0.6096556302594572,0.2068321003510752,0.20683096454177888,0.0009258058726487041,0.03940036264252914,0.03938760980737411,0.027279118213364952,0.027198598386241633,0.01155526937618325,183854,2
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,xi_zero__candidate_0003,xi_zero_candidate_0003,3,completed,7,0.6168271801962505,0.616827833168502,0.2115214179584106,0.21152151336955663,0.0005035479210005655,0.03896306071066602,0.03896342516736475,0.012813673803595453,0.012814113768352632,0.0028313785479329337,328526,0.6058028675810103,0.6057816856018733,0.20620834364302984,0.20620787541520832,0.0009491984937234801,0.03683376657303926,0.036822458106781954,0.027871979940605047,0.027788776941764882,0.011063182811064373,183854,3
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,xi_zero__candidate_0004,xi_zero_candidate_0004,4,completed,7,0.6064792145046025,0.6064791790116002,0.20875824580975896,0.20875825059820707,0.0006257197269932833,0.02466163509600427,0.024661804982714537,0.013363478080882485,0.013363184816942545,0.003334172359816185,328526,0.5940221127508424,0.5940324737995379,0.20331384967285254,0.2033180552565254,0.0012481676546199118,0.02245171160056524,0.02244300040361378,0.02898767500299151,0.02892113208674347,0.0070945474185738575,183854,4
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,xi_zero__candidate_0005,xi_zero_candidate_0005,5,completed,7,0.6029474678605136,0.6029474613106142,0.20754315253982225,0.20754316413776255,0.0006015687414130864,0.014817999490484294,0.014818047009050194,0.013957418895308129,0.01395665182352376,0.004073095713855998,328526,0.5910871053371017,0.5910966315322278,0.2023002123521636,0.20230420007835945,0.0011819457906233216,0.016659643933451186,0.016633681912845994,0.03481022985629902,0.034711261869410245,0.009208896364535996,183854,5
partial_confounding,partial_confounding,cv,xi_zero,xi_zero,xi_zero__candidate_0006,xi_zero_candidate_0006,6,completed,7,0.604767410653824,0.6047674521459498,0.20840531794855172,0.2084053438649601,0.0005518217903234551,0.013778545139265724,0.013778120522463974,0.01613570919805434,0.016133292866755376,0.0056639300047098395,328526,0.5943104280968872,0.5943177059608125,0.20361333319914993,0.203616627167942,0.0010623555010766993,0.02641499695726071,0.02637727987254834,0.05025454980582419,0.050090289541077686,0.01259780506653262,183854,6
